PersonId,Sex,Age,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,O1,O2,O3,O4,O5,O6,O7,O8,O9,O10
11075,Female,25,3,1,3,3,4,2,3,4,3,2,2,2,4,4,2,5,2,1,2,1,1,5,1,5,1,5,1,5,4,5,4,3,3,2,3,2,4,1,3,3,3,2,4,1,3,1,4,2,5,5
11076,Male,24,5,1,4,1,5,1,5,1,5,2,2,5,5,3,1,2,4,4,1,1,2,5,1,4,2,5,1,4,2,4,1,5,4,5,5,4,3,5,1,5,1,4,5,2,4,1,2,1,4,5
11077,Female,75,3,1,5,1,5,1,5,1,3,1,1,3,5,3,5,1,5,5,1,3,1,5,1,5,1,5,1,5,5,5,4,1,5,1,3,5,5,1,5,5,5,5,5,5,5,5,5,5,3,5
11078,Female,65,3,1,5,3,5,3,5,3,3,2,3,5,3,1,1,2,1,1,3,1,1,5,1,5,1,5,1,5,5,5,4,4,4,1,3,3,4,1,4,5,5,1,3,2,3,5,4,3,5,3
11079,Female,20,2,3,2,3,3,2,2,4,2,5,5,1,5,2,4,5,5,4,5,5,2,3,3,3,3,4,2,4,4,2,4,4,4,4,4,5,4,1,4,4,5,1,5,2,5,1,5,5,5,5
11080,Female,17,1,3,5,3,5,1,3,3,5,3,5,3,5,3,3,4,5,5,5,3,1,5,2,5,1,5,1,5,5,5,5,1,5,1,3,5,5,1,5,5,3,3,5,1,5,1,3,1,5,5
11081,Male,26,4,2,3,3,2,1,1,2,4,3,2,4,2,2,1,2,4,4,5,5,2,2,5,3,4,4,4,3,3,3,3,4,3,1,1,2,4,4,4,3,5,2,4,2,4,1,4,4,4,4
11082,Female,21,1,5,2,3,2,4,3,2,4,5,5,1,5,1,5,5,4,5,5,5,3,2,3,4,3,5,4,3,5,2,3,4,3,4,1,4,3,3,3,5,2,1,5,1,3,1,5,2,5,4
11083,Female,20,4,2,5,1,3,3,1,1,3,1,5,1,5,2,5,5,1,1,3,3,3,4,1,3,1,3,1,1,3,3,2,3,3,2,1,3,1,1,3,3,1,3,1,3,3,4,1,1,3,3
11084,Female,23,3,3,4,3,3,2,3,4,4,4,3,4,3,3,4,3,3,2,3,3,2,4,2,5,2,4,2,4,4,4,5,2,4,2,3,5,5,3,3,3,4,3,3,3,3,3,3,2,4,3
11085,Male,43,1,2,4,2,4,2,2,4,2,5,2,2,4,4,4,3,2,3,4,4,1,4,1,4,2,4,2,5,3,2,4,4,4,2,3,2,4,1,4,5,5,2,3,2,4,2,4,2,5,4
11086,Male,36,4,3,2,3,2,4,3,2,3,4,3,3,5,1,5,2,3,3,4,5,2,4,2,3,3,4,3,4,2,4,2,4,5,3,2,2,5,4,4,4,5,1,5,1,3,1,3,5,5,2
11087,Female,17,3,1,4,3,4,1,4,4,2,3,3,3,3,4,2,2,2,2,1,3,1,4,2,5,1,5,1,5,5,4,4,2,4,3,2,3,3,2,4,4,3,2,5,3,4,1,4,2,5,5
11088,Female,34,1,4,2,4,2,2,1,4,2,4,3,3,3,3,3,2,2,2,3,2,1,4,2,4,4,4,3,4,3,3,4,3,4,3,3,1,4,2,3,4,4,2,4,3,4,1,4,4,4,4
11089,Female,14,1,3,1,5,1,2,1,5,1,5,5,5,5,5,5,5,5,5,5,4,1,1,2,4,3,3,4,5,5,5,1,5,5,5,1,5,3,4,1,3,5,1,5,1,3,2,1,5,5,5
11090,Male,19,3,2,4,2,4,2,3,2,5,2,4,2,5,2,3,2,2,2,3,3,3,3,3,4,3,4,3,4,3,3,3,1,4,2,1,2,3,2,2,3,5,1,5,1,4,1,3,3,5,4
11091,Female,21,4,1,4,1,5,2,3,1,5,2,3,3,5,2,2,3,2,2,3,2,1,4,2,5,4,4,1,5,4,3,4,3,4,1,3,1,4,2,3,4,1,3,5,2,4,1,4,1,3,3
11092,Female,28,4,2,4,4,3,3,2,3,4,4,4,4,4,2,4,5,4,3,4,4,2,4,2,4,3,5,3,4,4,4,4,2,4,2,3,3,4,3,4,4,4,2,4,2,4,2,4,3,4,4
11093,Female,17,1,4,2,4,2,2,1,4,3,5,4,4,4,2,3,2,5,4,3,3,1,5,1,5,1,5,1,2,5,3,4,4,4,4,3,4,3,3,3,3,3,1,5,1,4,1,4,4,5,5
11094,Male,28,1,3,3,4,2,3,2,3,3,3,3,3,3,2,2,2,4,3,3,3,1,3,3,4,3,4,3,3,4,4,3,4,5,3,3,3,3,3,3,5,4,2,5,2,5,1,4,3,4,5
11095,Male,27,2,4,2,3,2,1,1,3,3,5,5,2,5,3,4,3,2,2,4,2,1,3,1,5,2,2,2,4,4,3,3,3,5,2,3,3,4,2,2,5,5,1,5,1,5,1,5,5,5,5
11096,Male,22,3,2,3,2,4,4,2,2,4,2,5,3,2,4,3,4,2,1,4,4,4,3,5,1,4,3,4,3,4,4,3,5,3,4,1,2,2,2,4,5,2,2,5,2,5,2,1,1,5,4
11097,Female,14,4,1,4,2,3,1,4,2,5,2,4,2,5,1,1,3,5,4,1,5,1,3,1,5,1,5,2,5,5,5,2,5,5,3,3,5,2,3,2,3,4,1,5,1,3,1,4,4,5,5
11098,Male,35,2,2,4,4,4,2,2,4,3,3,2,4,2,3,3,2,3,3,2,3,3,4,2,4,2,3,2,3,4,3,3,3,2,3,2,3,3,2,2,5,4,1,5,1,4,1,5,3,3,5
11099,Male,19,2,5,2,4,2,4,2,5,2,5,3,3,3,2,4,2,2,2,3,4,2,5,1,5,1,5,1,5,5,4,4,2,4,1,5,1,3,1,5,4,4,2,5,3,4,1,5,1,5,5
11100,Female,14,2,4,2,4,3,3,3,5,2,4,5,3,5,2,3,4,5,5,3,4,2,5,3,4,1,4,1,3,5,4,3,3,4,4,2,5,2,4,3,4,4,2,5,1,4,1,3,4,4,4
11101,Male,47,1,5,5,1,1,1,1,5,1,5,1,5,1,5,1,1,1,1,1,1,1,5,1,5,1,5,1,5,5,5,5,1,5,1,5,1,5,1,5,5,5,1,5,1,5,1,5,1,1,5
11102,Male,29,2,3,2,3,3,2,2,3,4,4,4,3,5,2,2,4,2,3,5,4,2,3,2,4,2,3,2,3,5,3,4,2,5,2,2,2,4,3,3,3,5,1,5,1,4,1,4,5,5,5
11103,Female,15,2,5,2,4,2,4,1,5,1,5,4,4,4,2,3,3,3,2,4,4,1,3,1,3,2,5,2,4,5,4,3,4,3,2,1,4,2,3,3,3,3,3,3,2,3,2,5,2,3,2
11104,Female,32,1,2,2,2,1,2,2,1,2,3,5,1,2,2,1,5,5,4,5,3,2,1,2,2,2,5,3,4,3,3,2,2,2,2,1,2,5,1,3,3,1,2,2,3,2,3,3,3,3,3
11105,Female,60,4,2,5,2,5,2,4,2,5,2,2,4,2,4,2,2,3,2,2,1,1,5,1,4,1,4,1,4,4,5,2,3,3,3,3,4,4,3,2,3,4,1,5,2,4,1,4,4,4,5
11106,Female,49,1,2,5,3,5,1,2,4,2,2,3,5,4,1,2,3,2,2,3,4,4,5,1,5,2,4,2,5,5,5,5,5,5,1,3,2,4,3,5,5,5,1,3,1,5,1,5,4,5,4
11107,Female,57,5,1,5,1,5,1,4,1,5,1,4,3,4,2,4,4,5,4,4,4,1,5,3,4,1,3,1,4,5,5,3,5,2,4,1,5,3,3,3,3,5,1,5,1,5,1,5,5,5,5
11108,Female,37,3,1,4,4,4,1,4,2,4,1,4,4,4,2,2,2,2,2,2,2,2,4,2,4,2,4,2,4,4,4,4,2,4,2,4,1,4,3,4,3,5,2,5,1,4,2,4,4,5,5
11109,Female,17,3,5,2,4,2,4,2,5,2,5,4,3,4,4,3,2,2,2,2,4,1,3,3,4,1,4,3,4,4,3,2,5,3,3,1,3,3,3,2,2,3,2,3,3,3,2,4,3,5,2
11110,Male,17,3,3,3,2,4,2,3,4,4,5,4,3,4,2,3,4,5,4,4,4,1,5,4,4,1,3,1,3,4,4,2,4,4,3,2,3,2,3,2,3,4,2,5,2,4,5,4,3,5,5
11111,Male,16,3,1,4,3,4,2,3,3,4,5,2,5,2,2,2,3,2,1,2,2,1,2,2,5,2,4,1,4,4,4,4,4,2,2,1,4,2,2,3,2,4,1,4,1,4,3,4,4,5,4
11112,Male,16,3,1,4,2,4,1,4,3,3,4,1,5,2,5,3,3,4,4,2,1,1,4,1,4,1,4,1,4,4,4,4,2,4,1,4,2,4,2,2,4,3,4,4,2,4,2,4,3,4,3
11113,Female,27,3,5,3,4,4,2,5,4,5,4,3,2,5,3,1,1,5,3,2,2,2,4,1,4,2,2,1,3,1,2,2,4,5,4,1,4,4,4,4,5,3,1,5,2,5,1,5,4,4,5
11114,Male,18,3,1,5,2,5,1,4,3,4,3,3,5,4,2,4,2,3,1,2,2,1,5,1,5,1,5,1,5,4,5,4,2,5,2,4,2,5,3,4,4,3,3,5,3,4,1,3,1,5,4
11115,Female,17,2,3,2,4,3,3,1,4,1,5,3,4,3,3,2,2,3,3,4,4,4,4,2,3,2,2,3,3,4,3,4,3,4,2,3,2,4,1,4,3,5,2,5,1,5,1,5,4,5,5
11116,Female,20,4,1,4,2,4,1,2,1,5,5,5,2,5,4,5,5,5,5,5,4,3,5,5,4,2,5,4,4,4,4,2,5,1,4,1,5,5,3,4,3,4,2,5,1,5,1,5,2,5,4
11117,Male,68,4,2,4,3,4,2,3,4,4,2,4,4,3,4,2,4,3,1,2,1,4,4,1,4,2,4,2,4,4,4,2,4,3,3,1,2,4,2,2,2,4,2,2,2,4,2,5,4,3,5
11118,Female,16,3,2,2,2,3,3,3,4,2,4,5,2,5,2,3,2,4,5,3,3,2,4,2,4,2,3,2,4,4,4,4,4,4,2,5,2,4,1,3,4,3,1,2,3,2,4,3,4,4,4
11119,Male,23,3,5,3,4,4,2,5,4,2,5,2,4,5,3,3,1,2,1,1,1,1,5,3,4,3,3,2,4,4,2,1,4,4,3,1,5,1,1,1,4,5,1,5,1,5,1,5,5,5,5
11120,Male,22,3,2,3,2,2,2,4,1,5,4,4,2,5,2,3,4,5,5,4,4,1,4,2,5,2,5,2,4,5,4,4,1,4,2,4,2,4,2,4,4,5,1,5,1,4,1,5,5,5,4
11121,Male,46,3,4,5,2,5,1,5,2,5,2,1,2,4,2,1,1,1,1,1,1,3,5,1,5,1,5,1,5,5,5,4,1,5,1,5,1,5,5,5,5,5,2,4,2,5,1,5,5,5,5
11122,Female,19,2,4,3,4,3,4,2,5,2,5,2,4,2,3,3,3,2,1,4,2,2,5,3,4,2,4,2,5,5,4,3,3,3,2,1,2,4,4,4,3,2,2,3,4,3,3,4,1,4,2
11123,Female,23,5,2,3,4,5,4,5,3,4,3,4,2,5,3,3,4,3,3,3,3,1,4,3,4,2,5,1,5,5,5,3,3,5,3,3,3,3,2,3,4,4,3,5,2,5,1,4,4,4,5
11124,Female,16,1,5,5,5,3,1,1,5,2,5,4,4,4,5,1,4,1,1,4,1,1,5,2,5,4,5,1,4,5,5,5,4,5,2,1,5,5,1,5,5,4,1,5,1,5,1,5,1,5,5
11125,Female,36,3,1,3,2,5,1,4,2,5,4,5,2,5,1,4,5,5,5,5,5,1,5,2,5,2,5,2,4,5,4,5,4,4,2,4,2,4,1,5,5,5,1,5,1,5,1,5,5,5,5
11126,Female,34,4,2,4,2,4,1,4,2,3,3,2,3,3,3,2,2,3,2,2,2,2,3,1,4,2,4,2,4,4,4,4,4,5,2,1,2,4,3,4,3,4,2,4,2,5,2,4,4,5,5
11127,Female,24,3,2,3,2,3,2,2,4,3,4,2,3,5,1,2,5,5,5,5,4,1,4,4,4,1,3,2,4,4,2,2,1,2,2,3,2,5,3,4,3,2,3,2,3,4,4,4,3,5,3
11128,Male,19,1,3,4,4,4,3,4,4,2,4,3,3,4,2,3,4,3,3,4,4,2,3,3,4,3,4,2,4,4,3,3,4,3,4,2,4,3,3,2,3,4,2,5,2,3,2,4,3,5,4
11129,Female,30,1,4,3,5,4,2,1,4,1,5,3,4,5,1,2,5,5,4,5,4,3,3,4,4,2,2,4,3,3,4,3,2,5,2,1,1,5,3,4,4,5,1,5,1,4,1,5,3,5,3
11130,Female,18,4,4,4,3,4,2,3,2,3,3,1,5,1,5,1,1,1,1,2,1,2,4,2,4,2,3,1,4,4,3,5,1,3,1,5,1,4,1,5,4,3,2,2,3,4,3,4,3,3,4
11131,Female,17,2,2,5,3,4,1,2,3,2,2,5,3,4,2,1,2,2,1,3,4,1,4,2,5,2,5,1,4,5,5,2,1,5,2,1,4,5,2,5,2,4,1,5,1,4,1,5,4,5,4
11132,Female,18,1,5,2,5,1,4,1,5,2,5,5,1,5,1,2,5,5,5,4,5,3,4,4,4,2,5,4,2,4,5,2,5,5,5,1,5,4,4,2,4,5,4,4,3,4,4,2,5,5,2
11133,Female,35,3,1,4,4,5,5,4,1,4,2,3,3,4,3,4,4,2,3,3,2,5,4,1,5,2,4,2,3,5,4,4,2,2,3,4,2,2,2,5,4,3,4,4,2,2,5,3,2,4,2
11134,Female,18,4,3,5,3,5,2,2,3,4,5,1,5,3,1,1,3,2,1,4,1,1,1,2,5,1,5,1,5,5,4,5,2,5,2,1,3,4,2,3,3,5,1,4,1,5,1,5,3,4,4
11135,Female,30,3,4,5,2,4,1,2,4,3,3,4,4,4,2,2,3,2,2,2,4,1,5,1,5,1,5,1,4,5,4,4,3,5,1,3,2,4,3,2,4,5,1,5,1,5,1,4,5,5,4
11136,Female,13,2,3,2,3,2,1,1,3,5,5,5,1,5,3,5,5,5,4,5,3,4,1,4,3,5,4,5,3,2,3,5,1,5,2,1,1,5,2,3,3,3,3,4,3,5,1,5,2,5,5
11137,Female,22,4,3,2,2,5,1,4,2,4,5,4,1,4,4,5,5,5,5,5,1,1,4,1,4,1,4,1,4,5,2,5,5,5,5,2,4,1,1,1,5,5,1,5,1,5,1,5,5,5,5
11138,Male,16,2,1,1,5,1,5,2,1,1,4,1,5,2,4,2,1,2,1,4,1,3,1,5,1,5,1,5,1,1,1,4,3,1,4,2,2,5,4,4,1,5,1,5,2,4,1,4,2,5,4
11139,Female,26,1,5,2,4,2,2,2,1,1,5,1,4,2,4,2,1,1,1,1,1,1,4,1,4,1,5,1,4,4,4,2,4,4,3,1,4,4,4,4,2,4,2,3,2,3,3,4,3,5,4
11140,Female,49,3,2,4,3,3,3,4,3,3,2,2,4,4,2,2,2,2,1,2,2,1,4,2,4,2,4,2,4,5,4,3,3,3,2,4,2,3,2,3,3,2,4,2,4,3,3,3,2,4,3
11141,Female,21,2,4,3,4,2,4,1,5,1,5,4,3,5,3,2,4,2,3,3,4,1,3,1,4,3,4,3,4,4,3,4,3,4,2,2,2,5,4,4,3,3,2,4,2,3,1,4,3,4,4
11142,Female,18,3,3,4,3,4,4,3,4,2,3,4,4,3,1,4,2,3,4,3,4,1,4,3,4,2,4,2,4,4,3,3,3,3,3,3,3,3,2,4,3,4,3,4,2,4,2,5,3,4,3
11143,Female,14,2,2,1,2,4,2,2,3,4,4,4,2,4,2,1,4,5,5,5,4,5,3,5,1,5,1,3,2,1,4,2,2,4,3,2,3,4,2,1,4,5,2,4,2,5,1,4,4,2,5
11144,Female,47,3,4,4,1,5,1,3,3,3,2,2,3,3,2,4,3,2,1,3,3,1,4,3,4,2,4,2,3,3,5,3,2,4,1,4,1,5,2,2,4,3,2,4,2,5,1,4,2,4,4
11145,Female,27,3,3,4,4,3,2,3,4,3,4,2,3,5,2,3,2,3,2,3,3,1,4,3,4,2,4,2,4,4,3,3,3,3,2,2,2,4,2,3,2,3,3,4,2,3,4,3,2,3,4
11146,Female,27,4,1,5,1,5,1,5,1,5,1,2,4,3,4,3,3,1,1,3,2,1,5,1,5,1,4,1,5,5,5,4,3,5,1,4,1,5,1,4,4,5,1,4,1,4,1,5,5,5,4
11147,Female,49,4,4,5,3,4,1,4,2,3,4,2,4,4,4,4,2,2,2,3,1,1,5,3,5,1,5,1,5,5,5,2,4,2,2,2,5,1,1,4,5,3,1,5,4,5,1,4,1,4,5
11148,Other,15,2,4,1,4,4,2,1,4,1,4,4,4,4,4,3,3,5,4,4,4,2,4,2,5,1,5,3,4,3,4,2,3,4,4,2,5,4,3,2,3,5,3,5,2,4,1,5,4,3,5
11149,Female,18,4,1,4,2,5,1,5,3,5,2,3,3,4,3,3,3,3,2,3,2,1,5,2,5,2,5,1,4,5,5,2,4,3,3,2,5,2,2,3,3,4,2,5,1,4,1,3,4,4,5
11150,Female,18,3,2,4,3,4,3,4,3,3,3,2,3,4,2,2,4,4,4,4,4,1,4,2,5,2,5,2,5,4,4,4,5,5,4,2,4,2,2,2,2,2,2,5,2,4,2,3,4,4,4
11151,Female,24,2,3,4,4,4,1,2,3,3,3,4,3,5,4,2,3,3,3,1,1,1,5,1,5,1,5,1,5,5,5,4,3,5,1,4,2,3,1,4,3,4,1,5,1,4,1,5,4,4,4
11152,Female,19,2,3,4,4,3,1,1,4,2,5,4,4,4,3,2,2,1,1,1,3,1,5,1,5,2,4,1,4,4,4,5,2,5,2,4,1,5,2,4,5,5,1,5,1,3,1,5,4,5,4
11153,Female,18,2,3,2,4,4,3,1,3,3,3,2,3,3,4,3,3,4,3,3,2,4,3,3,3,2,2,3,3,3,3,4,2,3,2,2,3,3,3,3,3,3,3,5,1,3,1,2,4,5,5
11154,Female,16,3,1,5,2,5,1,5,4,4,2,4,3,4,4,3,2,2,2,3,2,1,4,2,5,1,5,1,4,5,4,4,1,4,1,5,1,5,1,5,5,4,2,5,2,4,2,5,5,4,5
11155,Male,49,3,3,5,3,4,2,4,3,3,2,1,4,2,1,2,1,2,1,1,1,1,4,1,4,2,4,1,4,3,4,4,2,4,1,3,3,3,1,3,3,4,2,4,2,4,1,4,1,4,4
11156,Female,35,1,3,4,4,2,3,2,5,1,5,4,4,3,2,2,3,3,3,2,4,5,4,1,4,2,5,3,5,4,5,4,1,4,4,4,1,1,2,4,3,3,4,4,3,3,1,4,3,3,3
11157,Male,56,1,4,5,2,3,2,1,3,2,3,1,5,3,3,1,1,1,1,1,1,1,3,1,3,3,4,3,3,5,5,4,5,5,1,4,5,5,1,5,5,5,1,5,2,5,1,5,3,5,3
11158,Male,21,3,2,4,3,3,1,3,3,4,5,4,3,4,2,3,4,4,4,2,4,1,3,1,4,2,4,1,3,4,4,4,3,5,3,4,3,4,2,4,4,4,1,5,1,4,1,4,4,5,5
11159,Female,19,2,4,4,4,3,3,3,3,4,4,4,4,4,3,4,4,4,4,4,4,2,4,3,4,4,4,2,3,4,4,2,4,3,4,2,4,2,4,2,3,4,4,4,3,3,1,4,3,4,4
11160,Female,52,3,3,3,4,5,3,3,4,1,4,5,1,5,3,5,4,3,2,4,2,2,4,3,5,3,3,2,3,4,3,3,1,5,2,4,1,4,1,4,4,4,3,4,3,4,2,4,3,4,3
11161,Female,24,1,3,1,3,5,3,1,4,1,5,5,2,5,2,5,4,4,3,3,3,2,3,3,4,2,3,3,5,4,2,4,3,5,3,4,2,5,2,4,4,5,1,5,1,4,1,5,4,5,3
11162,Female,48,3,2,5,2,5,2,4,3,4,1,2,3,4,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,5,5,3,3,3,3,2,2,3,2,3,3,4,3,4,3,3,2,4,3,4,3
11163,Female,22,3,3,3,4,3,3,3,3,2,5,3,2,5,4,3,4,2,2,3,4,5,2,2,5,3,5,2,4,3,3,3,2,4,4,4,4,4,2,3,3,2,2,5,3,3,3,3,3,4,3
11164,Female,29,3,3,3,4,5,3,4,4,4,3,4,3,5,3,3,4,5,3,2,3,1,5,1,5,1,5,1,5,5,5,4,4,2,3,2,5,4,1,3,4,4,1,5,1,4,1,4,4,5,5
11165,Female,19,2,4,2,3,2,4,2,3,3,4,4,2,4,3,3,4,3,4,3,4,2,4,3,4,3,2,2,4,3,3,3,3,4,3,2,4,4,3,2,4,4,3,3,4,4,3,4,4,3,4
11166,Female,67,5,5,5,5,5,1,3,5,1,5,5,5,5,1,5,5,1,3,5,3,1,5,1,5,1,5,1,5,5,5,5,1,5,1,3,1,5,1,3,5,5,5,5,3,5,3,5,5,5,3
11167,Male,32,3,4,2,3,3,4,2,5,4,2,2,4,2,4,1,1,2,2,2,2,4,3,3,4,2,4,2,4,2,4,4,4,3,3,2,4,2,2,3,4,5,1,5,1,4,1,5,5,2,5
11168,Female,55,3,3,3,3,4,3,3,5,2,5,5,3,5,2,3,3,3,2,1,2,1,5,1,5,1,5,1,5,5,5,5,5,5,1,3,1,1,2,3,3,3,1,5,1,5,1,5,1,4,2
11169,Female,35,1,2,5,2,4,2,2,3,3,4,3,3,4,3,1,3,4,3,4,2,1,5,1,5,1,5,1,5,5,3,3,4,5,3,3,1,5,1,4,5,2,3,3,3,3,1,4,1,4,2
11170,Female,27,5,2,1,3,5,2,5,1,5,3,4,3,4,1,1,3,5,5,4,5,3,1,4,3,3,4,5,3,4,5,3,4,5,5,1,5,2,4,4,3,1,1,5,1,4,1,5,4,5,5
11171,Female,14,3,3,3,4,3,3,5,3,5,4,5,2,5,4,3,3,5,4,5,5,5,4,3,4,1,3,1,5,5,3,4,4,3,5,2,5,3,2,4,3,4,3,5,4,4,1,3,4,4,4
11172,Female,21,3,3,5,2,4,2,4,3,4,4,3,5,3,2,2,3,3,3,3,2,1,5,1,5,1,5,2,4,5,5,3,5,5,3,2,4,2,4,3,5,2,5,4,3,3,2,3,2,3,5
11173,Male,18,3,1,3,1,5,1,5,1,4,4,2,5,4,1,3,2,2,1,1,1,1,5,3,4,1,3,1,4,3,3,2,2,2,2,2,4,2,3,1,3,3,2,5,3,5,1,4,3,4,5
11174,Male,31,3,4,3,4,4,1,2,5,2,4,4,1,5,1,5,4,5,4,3,5,1,5,1,5,1,5,1,5,5,5,4,5,5,4,1,5,3,4,2,3,5,1,5,1,4,1,5,5,5,5
11175,Female,30,1,4,1,5,1,4,1,5,1,5,5,2,5,1,5,4,5,5,5,5,5,1,5,1,5,1,5,1,1,2,3,1,5,2,2,3,4,4,3,3,1,5,5,3,4,1,2,1,3,5
11176,Female,23,5,2,2,2,4,1,5,4,2,5,5,1,5,2,4,5,5,5,5,5,3,5,4,3,3,4,3,3,1,5,1,5,1,4,1,5,1,5,1,1,5,4,4,3,4,3,4,5,5,3
11177,Male,24,5,4,5,1,3,1,5,1,5,1,4,3,2,3,1,1,3,1,1,5,5,3,1,4,1,5,1,5,5,5,5,1,5,1,3,1,5,1,5,5,4,1,4,1,5,1,5,1,5,5
11178,Female,24,4,3,3,4,1,3,1,5,2,4,1,1,1,5,1,1,1,1,3,1,1,3,1,5,1,2,4,5,4,5,3,1,2,1,4,1,4,3,5,4,3,1,4,4,1,3,5,4,5,5
11179,Male,38,3,4,2,4,4,3,3,4,3,4,2,2,2,2,2,2,4,2,2,4,2,5,2,5,3,4,2,4,4,5,4,2,2,2,5,4,5,3,5,4,4,2,2,4,5,2,4,2,4,5
11180,Female,27,2,3,2,4,2,3,1,4,2,4,4,1,5,1,4,5,5,5,5,4,1,4,3,5,1,5,1,3,5,2,3,5,4,5,1,5,1,4,1,4,5,4,2,2,5,3,5,5,4,5
11181,Male,37,4,2,4,3,3,3,3,3,4,4,2,3,4,2,2,2,4,4,3,2,3,4,1,4,4,5,3,3,4,4,4,2,5,4,5,2,4,2,4,4,2,3,5,3,5,1,4,2,5,5
11182,Male,18,4,2,3,2,3,2,5,2,3,2,4,2,3,2,5,3,5,5,4,5,1,5,3,4,2,2,1,4,4,3,2,4,4,4,1,5,1,4,1,2,4,5,4,1,4,1,5,5,5,5
11183,Female,58,4,2,4,1,5,1,3,3,2,2,3,3,2,4,2,1,2,2,2,2,1,4,1,4,3,5,2,4,4,5,4,4,3,1,3,1,4,3,4,4,4,3,5,2,5,1,5,2,2,5
11184,Female,31,1,2,4,3,4,1,5,5,2,2,3,4,3,1,4,2,4,2,3,1,3,5,1,5,1,5,1,5,5,4,5,3,4,1,3,3,2,4,3,5,3,3,3,3,4,3,3,3,3,3
11185,Male,19,3,3,2,4,4,2,4,5,2,4,4,5,5,4,1,1,1,1,1,1,2,2,5,3,3,3,2,4,4,2,4,5,5,2,2,5,5,1,1,4,4,1,5,1,5,1,5,4,2,5
11186,Female,18,5,2,4,3,3,3,1,1,5,3,4,5,4,4,3,2,5,5,5,2,1,4,4,3,3,5,3,3,3,4,3,2,4,3,1,5,3,1,2,3,4,2,4,3,4,2,4,2,5,3
11187,Male,25,1,3,2,4,3,3,2,4,1,5,4,3,4,2,4,4,4,3,4,3,1,3,1,5,2,5,2,3,5,4,4,1,5,2,3,5,5,2,4,3,3,3,3,3,3,3,3,3,5,3
11188,Male,18,5,2,2,3,4,1,5,4,2,4,5,1,5,1,5,4,5,5,4,5,2,5,3,4,1,2,1,3,4,2,2,5,4,3,1,5,1,1,1,1,5,1,5,1,5,1,5,5,5,5
11189,Female,17,3,4,3,2,3,2,2,4,2,5,4,3,4,1,2,2,2,1,3,1,5,4,2,4,2,4,1,4,3,4,3,1,5,2,3,1,4,2,4,3,3,3,3,2,3,2,3,3,3,3
11190,Male,27,4,1,5,3,4,1,4,2,4,2,2,4,3,4,2,1,3,2,2,1,1,5,2,4,1,2,1,4,4,4,4,2,4,1,3,3,3,2,4,3,4,1,4,1,4,2,4,3,5,4
11191,Female,17,2,5,1,4,1,3,1,5,1,5,5,4,5,4,2,2,2,3,2,5,4,3,3,3,3,3,3,5,3,3,5,3,5,4,1,2,3,4,1,3,5,3,4,3,3,2,4,4,5,4
11192,Male,64,2,4,2,4,2,4,2,4,2,4,4,3,3,2,2,3,3,2,3,2,2,5,1,4,3,5,2,2,4,3,3,4,3,2,2,3,4,2,2,2,4,4,3,2,3,2,2,3,3,3
11193,Female,18,2,1,5,1,5,1,3,2,5,2,5,4,5,1,2,2,3,1,1,4,1,5,3,5,1,5,1,4,4,4,3,5,3,4,1,4,3,5,1,3,3,3,4,1,3,2,3,1,5,2
11194,Female,27,5,1,5,1,5,1,5,1,5,1,1,3,2,1,4,4,2,2,2,3,1,5,1,5,1,5,1,5,5,5,5,1,4,1,5,1,2,1,5,4,5,1,5,2,5,1,5,5,5,5
11195,Female,20,4,1,4,2,3,2,4,4,3,4,4,3,3,3,4,2,3,3,3,3,4,2,3,5,3,3,3,3,3,2,3,2,2,3,3,4,1,3,2,3,2,3,4,3,2,3,2,2,3,2
11196,Female,20,4,3,3,3,3,3,2,3,3,2,3,2,2,3,3,4,4,4,3,3,3,2,3,4,2,3,1,3,4,3,2,3,3,4,3,5,2,4,4,4,2,4,4,2,3,3,1,3,3,3
11197,Male,20,2,3,3,4,4,3,3,4,4,4,5,3,5,2,4,2,2,1,1,3,2,5,1,5,2,5,1,5,5,4,3,3,3,3,1,5,5,3,2,4,4,2,2,3,2,5,2,2,5,1
11198,Male,20,3,5,3,4,1,4,2,5,2,4,5,3,5,4,2,1,2,3,2,2,5,2,4,4,3,3,5,4,3,3,2,1,2,5,2,3,2,3,3,3,2,5,1,4,2,2,3,2,4,3
11199,Female,20,4,2,3,2,3,3,4,3,5,5,2,4,2,4,4,1,5,4,1,2,4,4,1,4,2,5,3,3,5,4,3,1,4,3,3,3,2,2,4,4,3,2,5,3,3,1,5,2,3,3
11200,Male,28,3,2,4,5,2,1,4,4,4,4,4,4,5,3,2,1,3,3,2,3,1,4,1,5,2,5,2,4,5,3,4,5,5,2,3,1,4,5,5,4,3,2,5,3,4,4,4,1,4,4
11201,Female,54,5,2,5,2,5,2,5,2,2,2,3,3,3,3,3,4,3,3,3,3,5,5,2,5,1,5,1,5,5,5,4,1,3,2,4,2,4,2,4,4,5,1,4,1,4,2,5,5,4,4
11202,Female,19,5,1,5,2,5,1,4,4,4,4,3,4,2,4,3,3,3,2,4,1,1,4,1,5,2,5,1,3,4,4,2,3,3,2,3,2,4,3,2,3,4,3,4,5,4,1,3,3,3,5
